compound_id	SMILES	pic50
223	Cc1c(Cl)cc(OC(C)C)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	9.16315166326446
224	Cn1nc(N2CCCC2)nc1CCc1nc2cc(C(F)(F)F)c(F)c(N)n2n1	7.49011229033471
225	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2c(nc(-c3ccccc3)c2Cl)C1	8.15709951114903
226	Cc1c(C(F)(F)F)nc2ccc(OCc3nc(N4CCCC4)nn3C)nn12	6.5373459935844
227	Cc1c(Cl)cc(OC(F)F)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	9.63638802010786
228	Cc1c(C#N)cc(C(F)(F)F)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.16468999913094
229	Cc1c(Cl)cc(C2CC2)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.00056495012367
230	COc1cccc(-c2cn3c(n2)C[C@H](NC(=O)c2c(C(=O)N(C)C)cnn2C)CC3)c1	6.57899693361585
231	Cc1nc2ccc(CCc3nc(-c4ccncc4)cn3C)nn2c1C	7.49015256556142
232	CN(CCOCCF)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1	7.36399380568168
233	Cn1cc(-c2ccccc2)nc1CCc1cccc(N2CCCC2)n1	5.73465025610008
234	Cc1cc(-c2nc3cc(NC(=O)c4c(C(=O)N5CCC5)cnn4C)ccn3n2)ccn1	8.71791712967587
235	Clc1ccc2nc(/C=C/c3cccc(N4CCCC4)n3)nc(N3CCOCC3)c2c1	8.19997064075586
236	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1	8.58376828143076
237	Cn1cc(-c2ccccc2)nc1CCc1cccc(-c2ccccn2)n1	5.61591857556731
238	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1oc(CO)nc1C	6.12582792324045
239	COCc1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.84043280676638
240	Cn1cc(-c2ccccc2)nc1COc1nc(N2CCOCC2)c2ccccc2n1	7.97489903895319
241	Cc1cccc(-c2cn3c(n2)C[C@H](NC(=O)c2c(C(=O)N(C)C)cnn2C)CC3)c1	7.47301493144
242	CCN(C)C(=O)c1cnn(C)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3)nc2C1	7.82748463698923
243	Nc1ccc(C2CC2)nc1C(=O)Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC1COC1	7.94485111011061
244	Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)nn3-c3ccccc3)nc12	9.53221865865078
245	COc1c(C)cnc(/C=C/c2nc(-c3ccccc3)cn2C)c1C	6.00541584051957
246	Cc1nc2ccc(CCc3cccc(N4CCCC4)n3)nn2c1C	6.19678468159793
247	Cc1c(Cl)cc(C(C)(C)O)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	7.11725353337469
248	CN(C(=O)c1cnn(C)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3)nc2C1)C1COC1	7.35777297218919
249	COC[C@H]1CCCN1c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1	7.92625130242348
250	Cn1nnc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	6.73869191934093
251	CCOc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N3CCC3)cnn1C)CC2	8.65816994307949
252	CC(C)NC(=O)c1nc(C2CC2)cnc1OCc1nc(-c2ccccc2)cn1C	5.97278539111443
253	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3OC(F)(F)F)nc2C1	7.3563105001969
254	Cc1nc2ccccc2nc1CCc1ncc(-c2ccccc2)[nH]1	8.03387683517492
255	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	8.13465909437542
256	CCn1nc(C)cc1C(=O)Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NCCOC	7.84227131628855
257	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3OC(F)F)nc2C1	8.21910689131292
258	CCN(CC)C(=O)c1c(C)noc1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	5.50629301556393
259	CNC(=O)c1nc(-c2ccccc2)sc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	5.95638429372714
260	Cc1[nH]c(-c2cccnc2)nc1CCN1C(=O)c2ccccc2C1=O	5.81239017333364
261	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccc(F)cc3)nc2C1	8.34332695411515
262	Clc1ccc2nc(OCc3cccc(N4CCCC4)n3)nc(N3CCOCC3)c2c1	8.60049933868539
263	Cn1cc(-c2ccccc2)nc1COc1ccc2nc(C3CC3)cn2n1	6.77220324734538
264	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3cccnc3F)nc2c1	6.73639706685984
265	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(-c3ccnc(F)c3)nc2c1	8.16864221455793
266	CCOc1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	9.22184874961636
267	Cn1ncc(C(=O)N2CCC2)c1C(=O)NCCc1nc(-c2ccccc2)n[nH]1	8.42377386255039
268	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3cccnc3)nc2c1	7.46465523632334
269	Cc1ncc(C)n2nc(CCc3nc(N4CCC[C@@H]4C)nn3C)nc12	8.34324903895021
270	Cc1nc2ccc(CCc3nc(-c4cnccn4)cn3C)nn2c1C	7.47884883533387
271	O=C(NCCc1noc(-c2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1	7.31928385242906
272	Cc1c(Br)cc(Cl)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.91186391129945
273	CNC(=O)c1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	5.21028535402307
274	Cc1cnc(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C3CC3)nc12	7.73282827159699
275	O=C(NCCc1noc(Cc2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1	6.86156466486641
276	CN(CCO)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	7.68947661604848
277	Cc1c(Cl)cc(C(F)(F)F)c2nc(CCc3nc(N4CCCC4)n[nH]3)nn12	9.14086170270547
278	COc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N(C)C3CC3)cnn1C)CC2	7.87351142929962
279	CN(CC(F)(F)F)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	7.09436060173278
280	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccnc(F)c3)nc2c1	6.10214043098653
281	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(-c3cccnc3)nc2c1	8.9365953788851
282	Cn1cc(-c2ccccc2)nc1COc1ccc2nc3c(n2n1)CCC3	7.32792986387341
283	CN(C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1)C1CCCC1	7.24083849785052
284	O=C(Nc1cc(-c2ccccc2)nn1CCO)c1nc(C2CC2)ccc1Nc1cncnc1	6.9148450484532
285	Cc1c(C#N)cc(Cl)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.66591699445364
286	Cc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)cc(C)n1	7.12374173494174
287	Cn1ncc(CO)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.28349008969945
288	CCc1nc2ccc(OCc3nc(-c4ccccc4)cn3C)nn2c1C	6.57788640530317
289	Cn1cc(-c2ccccc2)nc1CCc1cncc(-c2ccn[nH]2)n1	6.51261696073148
290	CNC(=O)c1c(-c2nc(CCc3nc4c(C)ncc(C)n4n3)n(C)n2)cnn1C	6.47230953409185
291	Cc1nc2ccc(CCc3nc(-c4ncccn4)cn3C)nn2c1C	8.03711001260821
292	O=C1c2ccccc2C(=O)N1CCc1csc(-c2cccnc2)n1	5.2282825441642
293	Cc1nc(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C)nc2c1C	8.03800971255994
294	Cc1ncc(C)n2nc(CCc3nc(N4CCC[C@@H]4C(F)(F)F)nn3C)nc12	7.46584692581494
295	CCc1ccc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1	8.7026772857947
296	Cn1cc(-c2cccc(CCc3nc(-c4ccccc4)cn3C)n2)cn1	5.18684591050295
297	Cn1cc(-c2ccccc2)nc1COc1ncc(Cl)nc1C(=O)NCc1ccccc1	6.86983032930747
298	Cn1cc(-c2ccccc2)nc1CCNC(=O)c1cccn2c(C(F)(F)F)nnc12	7.05607535980452
299	O=C1c2ccccc2C(=O)N1CCc1cnc(-c2ccccc2)[nH]1	6.29776769873229
300	Cc1cc(Cl)c(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C)nc12	9.48017200622428
301	Cc1nc2ccc(CCc3nc(-c4cncnc4)cn3C)nn2c1C	7.00672252543264
302	Cn1ncc(C(=O)NC2COC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3)nc2C1	6.74043717738541
303	COCCNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(Br)c[nH]c1=O	8.1444808443322
304	COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1	9.10105164601476
305	Cc1c(C(F)(F)F)nc2ccc(OCc3nc(-c4ccccc4)cn3C)nn12	7.46777945332733
306	COCCNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1ccnnc1	7.46257131597649
307	O=C1c2ccccc2CN1c1ccc2nc(-c3ccccc3)[nH]c2c1	6.429472237341
308	Cc1cc(Cl)c(C)n2nc(/C=C/c3nc(N4CCCC4)n(C)n3)nc12	9.83564714421556
309	Cc1c(Cl)nn2c(C)c(/C=C/c3nc(N4CCCC4)nn3C)nc2c1C	7.31752097937142
310	O=C(Nc1ccnc(Cl)c1)c1ccc2cc(-c3ccccc3)nn2c1	7.43475447427749
311	Cc1ncc(C)n2nc(/C=C/c3nc(N4CCNCC4)nn3C)nc12	5.81030956953951
312	Cn1cc(-c2ccccc2)nc1COc1cc(N2CCOCC2)nc(-c2cccnc2)n1	6.56874723639262
313	COc1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	9.35848514510307
314	COc1cc(OCc2nc(-c3ccccc3)cn2C)nn2c(C)c(C(F)(F)F)nc12	7.92657494325402
315	CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	8.2467756998167
316	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2nc(-c3cccnc3)nn2c1	7.36097195321306
317	CN(C)C(=O)c1cnn(C)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3OC(F)F)nc2C1	7.72885568205092
318	Cc1c(Cl)cc(C#N)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.65364702554936
319	CN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(Br)c3)nc2n1	7.39649837490986
320	Cn1nc(N2CCCC2)nc1CCc1nc2cc(C(F)(F)F)ccn2n1	6.48019037556366
321	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(-c3ccncc3)nc2c1	8.7389751660076
322	Cc1c(Cl)cc(S(C)(=O)=O)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	7.06084530836433
323	COCCOc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)c1	9.13094719509098
324	Cc1ccc(C)c(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)n1	7.27624887836446
325	COC(=O)c1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	6.36362144327201
326	CN(C)c1nc(CCc2nccn2-c2ccccc2)nc2ccccc12	6.23135893934522
327	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1cc(Cl)nc(Cl)c1	7.4176638675942
328	Cc1cccc(CCc2nc(-c3ccccc3)cn2C)n1	5.03271792333814
329	CCOC(=O)CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)c1	9.23136189875238
330	COc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N3CCC3)cnn1C)CC2	8.42527441640593
331	CCc1cnc(C)cc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1	7.07488911287782
332	COc1cccc(-c2noc(CCN3C(=O)c4ccccc4C3=O)n2)c1	5
333	CN(CCF)c1nc2cc(NC(=O)c3c(C(=O)N4CC(F)C4)cnn3C)ccn2n1	8.24726030606467
334	Cc1nc2ccc(CCc3nc(-c4ccnnc4)cn3C)nn2c1C	7.09066331276187
335	COC(=O)CN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	7.29734548051875
336	Cc1ncc(Nc2cncnc2)c(C(=O)N[C@@H]2CCN(c3ccc(Cl)cn3)C2)n1	6.61527930262863
337	Cn1ncc(C(=O)N2CC(F)C2)c1C(=O)Nc1ccn2nc(-c3cccnc3)nc2c1	8.93537569605762
338	Cc1c(Cl)cc(Br)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.99396204500268
339	Cc1cc(CNC(=O)c2cnn(C)c2C(=O)Nc2ccn3cc(-c4ccccc4)nc3n2)on1	7.58680085633436
340	CN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	8.14642345638036
341	Cc1c(NC(=O)c2c(C(=O)N3CCC3)cnn2C)ccn2nc(-c3ccccc3)nc12	7.78821223709911
342	Cn1nc(N2CCCC2)nc1CCc1nc2c(C#N)cccn2n1	6.32994442443369
343	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(N3CCCC3)nc2c1	8.50058787432772
344	Cc1c(C#N)nc2ccc(OCc3nc(-c4ccccc4)cn3C)nn12	7.62453757955283
345	Cc1c(Cl)cc(O)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.37448177102836
346	Cn1ncc(C(=O)N2CCOCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccc(F)cc3)nc2C1	5.36292074260182
347	CN(CCF)c1nc2cc(NC(=O)c3c(C(=O)N4CCCC4)cnn3C)ccn2n1	8.64035420732546
348	COC1CN(C(=O)c2cnn(C)c2C(=O)Nc2ccn3nc(N4CCOCC4)nc3c2)C1	6.88918141959324
349	COCCNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C2CC2)cnc1OC	9.18375870000822
350	Cc1cc(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C3CC3)nc2n1	7.68402965454308
351	COc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N(C)CCF)cnn1C)CC2	6.7617430767397
352	CN(C)c1nc(OCc2cccc(N3CCCC3)n2)nc2ccc(Cl)cc12	8.11297265922917
353	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCCC3)nc2c1	7.67241631251882
354	O=C(Nc1cc2nc(-c3ccccc3)cn2cc1Br)c1nc(C2CC2)ccc1Nc1cncnc1	8.9381706927053
355	CN(CCF)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1	8.24795155218056
356	COc1ccccc1-c1nc2cc(NC(=O)c3c(C(=O)O)cnn3C)ccn2n1	8.01130729745018
357	Cc1c(Cl)cc(Cl)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	9.2612120805971
358	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1c(Cl)c(C)nn1C	7.66254073870934
359	Cc1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	9.5543957967264
360	CN(c1cncnc1)c1ccc(C2CC2)nc1C(=O)Nc1cc(-c2ccccn2)nn1C	5.25195523624719
361	Cn1cc(-c2ccccc2)nc1CCc1ncoc1-c1ccccc1	5.99927273172904
362	COc1ccccc1-c1nc2n(c1Cl)CC[C@@H](NC(=O)c1c(C(=O)N3CCC3)cnn1C)C2	6.72399708894978
363	Cn1cc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)nc(C(F)(F)F)n1C	7.24475036867602
364	Cc1c(Br)cn2nc(/C=C/c3nc(N4CCCC4)n(C)n3)nc2c1C	7.13600539559616
365	COc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)ccn1	6.84084504074502
366	Cn1cc(-c2ccccc2)nc1COc1nc2ccccc2c(=O)[nH]1	7.04825946420879
367	O=C(Nc1ccncc1C(F)(F)F)c1ccc2cc(-c3ccccc3)nn2c1	5.97159422088321
368	CCN(CC)c1nc2ccc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)cn2n1	8.4835968515526
369	CCn1nc(C)cc1C(=O)Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC	7.65503821121032
370	c1cc(CCc2nc(N3CCOCC3)c3ccccc3n2)nc(N2CCCC2)c1	7.33700620282395
371	Cn1ncc(Br)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.45301339868582
372	Cn1ncc(C(=O)N2CC(F)C2)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	8.3022534485006
373	Cn1ncc(C(=O)NC2CC2)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	7.71835314213249
374	Cc1cc(Cl)c(C)n2nc(CCc3nc(N4CCCC4)n(C)n3)nc12	9.32605800136591
375	Cc1ccc2nc(/C=C/c3nc(N4CCCC4)nn3C)nn2c1C	8.0591847913492
376	COC[C@H]1CCCN1c1n[nH]c(CCc2nc3c(C)ncc(C)n3n2)n1	8.07572071393812
377	Cn1ncc(C(=O)O)c1C(=O)Nc1ccc2cc(-c3ccccc3)nn2c1	7.72010501998836
378	COC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.83496352000543
379	COc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N3CC(F)C3)cnn1C)CC2	8.35526607255281
380	Cn1ncc(C(=O)O)c1C(=O)Nc1ccn2nc(-c3cccc(F)c3)nc2c1	7.61140868379947
381	O=C(O)c1cccnc1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	6.19271669213636
382	Cc1nc(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C)nc2c1Cl	7.61462612718377
383	O=C(NCCc1ccc(C(F)(F)F)cc1)c1nc(C2CC2)cnc1Nc1cncnc1	6.60044741339407
384	Cc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)ccn1	7.45261916787976
385	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1cncc(Cl)c1	7.14847259439975
386	COCc1ccc(Nc2cncnc2)c(C(=O)Nc2ccnn2-c2ccccn2)n1	8.83416237530987
387	Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)n(CC4CC4)n3)nc12	8.17431429197824
388	COC[C@H]1CCCN1c1nc(/C=C/c2nc3c(C)ncc(C)n3n2)n(C)n1	8.25743151796349
389	Cc1c(C(F)(F)F)nc2ccc(C#Cc3nc(N4CCCC4)n(C)n3)nn12	8.40693556834128
390	COCc1cc(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)n(C)n1	7.06211617100396
391	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C)n(C)n1	6.70528252890766
392	Cc1ncc(C)n2nc(CCc3nc(N4CC[C@@H](C)[C@H]4C)nn3C)nc12.Cc1ncc(C)n2nc(CCc3nc(N4CC[C@H](C)[C@H]4C)nn3C)nc12	7.36451625318509
393	Cc1c(Cl)ccc2nc(/C=C/c3nc(N4CCCC4)n(C)n3)nn12	8.33951398421503
394	Cn1ncc(C(=O)O)c1C(=O)Nc1ccn2nc(-c3ccnc(F)c3)nc2c1	6.243684977619
395	Cc1[nH]c(-c2ccncc2)nc1CCN1C(=O)c2ccccc2C1=O	4.76042473759114
396	Cc1nn(C)c2nc(OCc3nc(-c4ccccc4)cn3C)ncc12	6.96814736860437
397	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2sc(N3CCOCC3)nc2c1	8.73142202811716
398	O=C(Nc1cnc(-c2ccccn2)s1)c1nc(C2CC2)ccc1Nc1cncnc1	8.64627606241105
399	O=C(Nc1cc(Cl)ncc1Br)c1ccc2cc(-c3ccccc3)nn2c1	6.45063252502771
400	Cc1ncc(C)n2nc(CCc3ncn(-c4ccccc4)n3)nc12	7.084684604487
401	Cn1ncc(C(N)=O)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.81025709975843
402	Cn1ncc(C(=O)N2CCCC2)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	8.48849879267343
403	Cn1cc(-c2ccccc2)nc1COc1nc2ccccc2nc1N1CCCC1	8.11283297910523
404	CN(C)C(=O)c1cc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n(C)n1	6.35169854952641
405	Cl.Cn1ncc(C(=O)O)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1.[Li+]	7.6035739719819
406	Cc1c(Br)cn2nc(/C=C/c3nc(N4CCCC4)nn3C)nc2c1C	7.92848619490491
407	Cn1nc(N2CCCC2)nc1CCc1nc2c(F)cc(F)cn2n1	6.20172512311108
408	Cn1ncc(C(=O)N2CCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3Cl)nc2C1	8.6541732149315
409	CN(C)C(=O)c1nn(C)cc1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1	7.19876784616971
410	Cn1ncc(S(C)(=O)=O)c1C(=O)Nc1ccc2cc(-c3ccccc3)nn2c1	6.74553893550999
411	COc1nc(OCc2nc(-c3ccccc3)cn2C)nc2ccccc12	7.21315633555524
412	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1	7.7892910784422
413	Cc1nc2ccccc2nc1CCc1cccc(N2CCCC2)n1	6.90934699282102
414	O=C(Nc1ccnc(Cl)c1)c1cn(-c2ccc3ccccc3n2)cn1	6.51943349512897
415	Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1	8.61069695981658
416	Cn1cc(S(C)(=O)=O)c(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)n1	7.05346422484689
417	CN(CCF)c1nc2cc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)ccn2n1	8.20662875108104
418	CN(c1nc2cc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)ccn2n1)C1CC1	8.58145693944792
419	O=C(Nc1cc(Cl)ncn1)c1ccc2cc(-c3ccccc3)nn2c1	6.60231021702146
420	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1onc2ccccc12	6.71166133060484
421	CN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(-c3ccnc(S(C)(=O)=O)c3)nc2c1	8.05517200365678
422	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc2nc(N3CCOCC3)nn2cn1	8.31596296251348
423	O=C(Nc1ccc2[nH]c(-c3ccccc3)nc2c1)c1nc(C2CC2)ccc1Nc1cncnc1	9.62258893449577
424	CCc1nc(C)c(C(=O)Nc2cc3nc(-c4ccccc4)[nH]c3cc2C(=O)O)o1	5.87333620195337
425	Cn1ncc(C(=O)N2CC3(COC3)C2)c1C(=O)Nc1ccn2nc(N3CCOCC3)nc2c1	7.24223209498414
426	Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1cc2nc(N3CCCC3)nn2cn1	8.30137770949481
427	Cc1nc2ccc(C#Cc3nc(N4CCCC4)nn3C)nn2c1Cl	8.60275541898961
428	CC(C)OC(=O)c1c(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)cnn1C	7.82730951824415
429	Cn1nc(N2CCCC2)nc1/C=C/c1nc(N2CCCC2)n(C)n1	6.36728868441637
430	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C)n[nH]1	6.44861832338677
431	CCN(CC)c1nc2ccc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)cn2n1	7.66082691436608
432	Cc1nc(C(F)(F)F)n2nc(CCc3nc(N4CCCC4)nn3C)nc2c1C	8.12256922632416
433	Cn1ncc(Cl)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	6.68185941760072
434	Cc1c(Cl)cc(C(F)(F)F)c2nc(CCc3nc(N4CCC(F)(F)C4)nn3C)nn12	8.00952794647438
435	O=C(Nc1ccnn1-c1ccccn1)c1nc(C2CC2)ccc1Nc1cncnc1	8.46457928194383
436	Cc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C3CC3)nc12	7.75202673363819
437	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1conc1C(=O)NC1CC1	6.82359326822868
438	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc(-c2ccccc2Cl)nn1C1CCCC1	6.05573996082638
439	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1c(C(=O)N2CCC2)cnn1C	7.15939212099071
440	Cc1ncc(C)n2nc(/C=C/c3nc(-c4cccn4C)nn3C)nc12	7.93445762948086
441	Cn1ncc(C(=O)N2CC3(COC3)C2)c1C(=O)Nc1ccn2nc(N3CCCC3)nc2c1	8.20704829174987
442	CN(C)C(=O)c1cnn(C)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1	9.09133633262016
443	Cc1cnc(C)n2nc(/C=C/c3nc(N4CCCC4)n(C)n3)nc12	7.69122222633528
444	CCN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1	8.15323004646278
445	Cc1cn2nc(OCc3nc(-c4ccccc4)cn3C)ccc2n1	6.876181013981
446	O=C(Nc1ccn(Cc2ccccc2)n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.4668981826609
447	Cc1ncc(C)n2nc(CCc3nc(N4CC[C@@H](C)C4)nn3C)nc12	7.5487746844333
448	Cc1cnccc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1	6.24893886797409
449	O=C(NCCN1CCCc2ccccc21)c1nc(C2CC2)cnc1Nc1cncnc1	7.3370439486886
450	CN(c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1)C1CC1	9.05910745203932
451	O=C(NCCN1CCc2ccccc2C1=O)c1nc(C2CC2)cnc1Nc1cncnc1	6.24097009238529
452	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1ccnn1C	7.84829314297742
453	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1c(C(=O)N2CCOCC2)cnn1C	6.708369230851
454	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1cc(Cl)ccn1	7.11818183586956
455	CCc1nc2ccc(OCc3cccc(N4CCCC4)n3)nn2c1C	6.26163888082308
456	Cc1ncc(C)n2nc(CCc3nc(C)n(-c4ccccc4)n3)nc12	6.12597068724507
457	Cn1ncc(C(=O)N2CCOCC2)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3Cl)nc2C1	5.61773074342432
